t_month,source,dep_country,arr_airport,arr_state,arr_country,travelers_sd,travelers_mean,travelers,t_year,destination
11,TX,USA,LGA,NY,USA,808.3,113850.8,113850.759071857,2020,LGA
11,TX,USA,MSS,NY,USA,4.2,8.5,8.53939201416945,2020,MSS
11,TX,USA,OGS,NY,USA,53.4,13.3,13.3256975133134,2020,OGS
11,TX,USA,PBG,NY,USA,46.3,119.4,119.419366060316,2020,PBG
11,TX,USA,ROC,NY,USA,217.8,4958.8,4958.75922890394,2020,ROC
11,TX,USA,SLK,NY,USA,4,6,5.9520532897729,2020,SLK
11,TX,USA,SWF,NY,USA,63,494,493.985830972176,2020,SWF
11,TX,USA,SYR,NY,USA,368.2,4753.3,4753.33585202593,2020,SYR
11,TX,USA,TTN,NJ,USA,215.7,193.9,193.935886896179,2020,TTN
11,TZA,TZA,ALB,NY,USA,2.6,5,5,2020,ALB
11,TZA,TZA,BDL,CT,USA,0.7,2.5,2.46410161513776,2020,BDL
11,TZA,TZA,BUF,NY,USA,2.1,2.9,2.91486764116886,2020,BUF
11,TZA,TZA,EWR,NJ,USA,11.7,53.5,53.5338005405235,2020,EWR
11,TZA,TZA,ITH,NY,USA,0.5,1,1,2020,ITH
11,TZA,TZA,JFK,NY,USA,117.1,532.7,532.700595953444,2020,JFK
11,TZA,TZA,LGA,NY,USA,0.5,1,1,2020,LGA
11,TZA,TZA,ROC,NY,USA,6.4,7.4,7.36660026534075,2020,ROC
11,TZA,TZA,SYR,NY,USA,1,2,2,2020,SYR
11,UGA,UGA,ALB,NY,USA,0.5,1,1,2020,ALB
11,UGA,UGA,BDL,CT,USA,5.5,4.4,4.38321261208728,2020,BDL
11,UGA,UGA,BUF,NY,USA,3.5,6.1,6.06069667065213,2020,BUF
11,UGA,UGA,EWR,NJ,USA,21.1,81,81.0253738647999,2020,EWR
11,UGA,UGA,ITH,NY,USA,0.7,1.4,1.44948974278318,2020,ITH
11,UGA,UGA,JFK,NY,USA,93,403.1,403.14995005552,2020,JFK
11,UGA,UGA,LGA,NY,USA,0.7,1.4,1.44948974278318,2020,LGA
11,UGA,UGA,ROC,NY,USA,1.5,2.1,2.10723250595386,2020,ROC
11,UGA,UGA,SYR,NY,USA,1,6,5.9520532897729,2020,SYR
11,UKR,UKR,ALB,NY,USA,0.7,9.5,9.48808848170152,2020,ALB
11,UKR,UKR,BDL,CT,USA,0,2,2,2020,BDL
11,UKR,UKR,BDR,CT,USA,5.6,11,11,2020,BDR
11,UKR,UKR,BUF,NY,USA,7,25.3,25.3233774609656,2020,BUF
11,UKR,UKR,EWR,NJ,USA,92.7,584.4,584.372930934476,2020,EWR
11,UKR,UKR,JFK,NY,USA,149.7,4052.2,4052.16837634707,2020,JFK
11,UKR,UKR,LGA,NY,USA,0.5,1,1,2020,LGA
11,UKR,UKR,ROC,NY,USA,16.3,22.7,22.6512054893157,2020,ROC
11,UKR,UKR,SYR,NY,USA,16.8,19.9,19.8507942503864,2020,SYR
11,URY,URY,BDL,CT,USA,0.6,1.6,1.6207413942089,2020,BDL
11,URY,URY,BUF,NY,USA,7.1,3.9,3.89897948556636,2020,BUF
11,URY,URY,EWR,NJ,USA,16.5,140.7,140.673255210688,2020,EWR
11,URY,URY,HPN,NY,USA,1.5,3,3,2020,HPN
11,URY,URY,JFK,NY,USA,202.7,1483.2,1483.20156831722,2020,JFK
11,URY,URY,LGA,NY,USA,41,204.5,204.504448728882,2020,LGA
11,URY,URY,ROC,NY,USA,0.5,1,1,2020,ROC
11,URY,URY,SYR,NY,USA,2.1,3.2,3.24264068711929,2020,SYR
11,UT,USA,ACY,NJ,USA,2.5,3.1,3.12128529980856,2020,ACY
11,UT,USA,ALB,NY,USA,39.1,701.9,701.945617314971,2020,ALB
11,UT,USA,ART,NY,USA,3.5,5,5,2020,ART
11,UT,USA,BDL,CT,USA,28.2,1448.8,1448.81748317038,2020,BDL
11,UT,USA,BGM,NY,USA,3.2,19.2,19.1718524407938,2020,BGM
11,UT,USA,BUF,NY,USA,81.4,844.7,844.683027455463,2020,BUF
11,UT,USA,ELM,NY,USA,2,77,76.9829022353137,2020,ELM
11,UT,USA,EWR,NJ,USA,351.8,6032.9,6032.9309101772,2020,EWR
11,UT,USA,HPN,NY,USA,17,134.6,134.618723756934,2020,HPN
11,UT,USA,HVN,CT,USA,1.7,2.8,2.77976314968462,2020,HVN
11,UT,USA,ISP,NY,USA,12.2,77.3,77.3340375169331,2020,ISP
11,UT,USA,ITH,NY,USA,7.5,39.9,39.9063896458047,2020,ITH
11,UT,USA,JFK,NY,USA,1415.5,13036.5,13036.4764540144,2020,JFK
11,UT,USA,LGA,NY,USA,198,1414.6,1414.59297018593,2020,LGA
11,UT,USA,MSS,NY,USA,0.5,1,1,2020,MSS
11,UT,USA,OGS,NY,USA,0.7,3.5,3.47213595499958,2020,OGS
11,UT,USA,PBG,NY,USA,2.6,5,5,2020,PBG
11,UT,USA,ROC,NY,USA,41.4,602.7,602.736634664773,2020,ROC
11,UT,USA,SLK,NY,USA,1,1.9,1.88449914061482,2020,SLK
11,UT,USA,SWF,NY,USA,8.9,33.3,33.2904755292536,2020,SWF
11,UT,USA,SYR,NY,USA,5.6,530,529.98057461717,2020,SYR
11,UT,USA,TTN,NJ,USA,9.2,18,18,2020,TTN
11,UZB,UZB,BUF,NY,USA,7.7,15,15,2020,BUF
11,UZB,UZB,EWR,NJ,USA,0.7,1.4,1.44948974278318,2020,EWR
11,UZB,UZB,JFK,NY,USA,19.1,2070.9,2070.94123479871,2020,JFK
11,VA,USA,ACY,NJ,USA,2,4,4,2020,ACY
11,VA,USA,ALB,NY,USA,126.9,1543.3,1543.29941417886,2020,ALB
11,VA,USA,ART,NY,USA,15.1,129.4,129.426038152908,2020,ART
11,VA,USA,BDL,CT,USA,121.3,2742.9,2742.89037735642,2020,BDL
11,VA,USA,BGM,NY,USA,29.5,127.6,127.572952362893,2020,BGM
11,VA,USA,BLM,NJ,USA,161.9,529,529.015027460467,2020,BLM
11,VA,USA,BUF,NY,USA,492.1,2527.6,2527.57306647546,2020,BUF
11,VA,USA,ELM,NY,USA,73.4,177.8,177.758118202699,2020,ELM
11,VA,USA,EWR,NJ,USA,1023.9,7115.1,7115.10973825986,2020,EWR
11,VA,USA,FID,NY,USA,34.7,68,68,2020,FID
11,VA,USA,FRG,NY,USA,43.9,86,86,2020,FRG
11,VA,USA,GON,CT,USA,38.3,75,75,2020,GON
11,VA,USA,HFD,CT,USA,42.3,83,83,2020,HFD
11,VA,USA,HPN,NY,USA,351.6,1305,1305.01469308304,2020,HPN
11,VA,USA,HTO,NY,USA,136.7,268,268,2020,HTO
11,VA,USA,HVN,CT,USA,652.8,718.2,718.163718462293,2020,HVN
11,VA,USA,ISP,NY,USA,68.7,872.6,872.581706674761,2020,ISP
11,VA,USA,ITH,NY,USA,35,222.8,222.829643006567,2020,ITH
11,VA,USA,JFK,NY,USA,1484.3,4921.5,4921.53854389987,2020,JFK
11,VA,USA,JVI,NJ,USA,55.1,108,108,2020,JVI
11,VA,USA,LDJ,NJ,USA,37.8,74,74,2020,LDJ
11,VA,USA,LGA,NY,USA,763.3,17850.3,17850.295781846,2020,LGA
11,VA,USA,MMU,NJ,USA,563.4,751.4,751.427505148115,2020,MMU
11,VA,USA,MSS,NY,USA,4.6,9,9,2020,MSS
11,VA,USA,OGS,NY,USA,18.4,20.4,20.3541565040626,2020,OGS
11,VA,USA,PBG,NY,USA,5.9,10.5,10.4977941578897,2020,PBG
11,VA,USA,POU,NY,USA,145.9,286,286,2020,POU
11,VA,USA,ROC,NY,USA,75.1,1190.8,1190.7955897704,2020,ROC
11,VA,USA,SLK,NY,USA,1.4,3.9,3.89897948556636,2020,SLK
11,VA,USA,SWF,NY,USA,186.2,227.3,227.330698935394,2020,SWF
11,VA,USA,SYR,NY,USA,159.2,1368.2,1368.24892996381,2020,SYR
11,VA,USA,TEB,NJ,USA,986.5,2043.8,2043.77443741345,2020,TEB
11,VCT,VCT,BDL,CT,USA,2.1,1,1,2020,BDL
11,VCT,VCT,EWR,NJ,USA,11.5,15.5,15.4654926213781,2020,EWR
11,VCT,VCT,JFK,NY,USA,212.3,742.3,742.290199637156,2020,JFK
11,VCT,VCT,LGA,NY,USA,2.1,4.4,4.42883523318981,2020,LGA
11,VCT,VCT,SYR,NY,USA,1.5,3,3,2020,SYR
11,VEN,VEN,ALB,NY,USA,9.5,6.6,6.61166261102025,2020,ALB
11,VEN,VEN,BDL,CT,USA,2.6,14.8,14.8448546491222,2020,BDL
11,VEN,VEN,BUF,NY,USA,6.9,2.8,2.82586236554478,2020,BUF
11,VEN,VEN,EWR,NJ,USA,53.2,135.8,135.765293339788,2020,EWR
11,VEN,VEN,HPN,NY,USA,2.3,0.7,0.709975946676697,2020,HPN
11,VEN,VEN,JFK,NY,USA,54.2,1157.5,1157.4743096133,2020,JFK
11,VEN,VEN,LGA,NY,USA,92.5,190.4,190.363233384682,2020,LGA
11,VEN,VEN,ROC,NY,USA,0,1,1,2020,ROC
11,VEN,VEN,SYR,NY,USA,1.5,2.1,2.10723250595386,2020,SYR
11,VNM,VNM,ALB,NY,USA,6.2,21.5,21.4666171616555,2020,ALB
11,VNM,VNM,BDL,CT,USA,17.2,85.1,85.1200774414967,2020,BDL
11,VNM,VNM,BGM,NY,USA,1,2,2,2020,BGM
11,VNM,VNM,BUF,NY,USA,11,71.8,71.8087820987782,2020,BUF
11,VNM,VNM,ELM,NY,USA,1,2,2,2020,ELM
11,VNM,VNM,EWR,NJ,USA,89.4,724.2,724.203147511207,2020,EWR
11,VNM,VNM,HPN,NY,USA,2,4,4,2020,HPN
11,VNM,VNM,ITH,NY,USA,2,5.8,5.80409211595337,2020,ITH
11,VNM,VNM,JFK,NY,USA,424,4622.9,4622.91926041259,2020,JFK
11,VNM,VNM,LGA,NY,USA,4,4.6,4.60407866131077,2020,LGA
11,VNM,VNM,ROC,NY,USA,28.9,73.5,73.5000225215012,2020,ROC
11,VNM,VNM,SYR,NY,USA,8.9,84.7,84.7022332259855,2020,SYR
11,VT,USA,ALB,NY,USA,6.8,10.1,10.0520944959212,2020,ALB
11,VT,USA,BDL,CT,USA,3.2,27.2,27.2160162526491,2020,BDL
11,VT,USA,BDR,CT,USA,142.3,279,279,2020,BDR
11,VT,USA,BGM,NY,USA,3.5,3.3,3.32674871092223,2020,BGM
11,VT,USA,BUF,NY,USA,20.8,247.4,247.437529757522,2020,BUF
11,VT,USA,CDW,NJ,USA,210.2,487.1,487.063773802838,2020,CDW
11,VT,USA,ELM,NY,USA,10.5,24.6,24.6095504730646,2020,ELM
11,VT,USA,EWR,NJ,USA,226.8,2166.7,2166.71674017855,2020,EWR
11,VT,USA,FOK,NY,USA,579.3,774.6,774.574699637848,2020,FOK
11,VT,USA,HPN,NY,USA,1207,2149.5,2149.46506074518,2020,HPN
11,VT,USA,HTO,NY,USA,301.9,431.7,431.693887176605,2020,HTO
11,VT,USA,HVN,CT,USA,7,8.5,8.5244063118092,2020,HVN
11,VT,USA,ISP,NY,USA,4.9,16.1,16.1452377646268,2020,ISP
11,VT,USA,ITH,NY,USA,64.6,519.5,519.537375935777,2020,ITH
11,VT,USA,JFK,NY,USA,1391.7,4811.7,4811.68054615171,2020,JFK
11,VT,USA,LDJ,NJ,USA,295.4,579,579,2020,LDJ
11,VT,USA,LGA,NY,USA,496.5,1513.8,1513.84873567367,2020,LGA
11,VT,USA,LKP,NY,USA,125.5,246,246,2020,LKP
11,VT,USA,MIV,NJ,USA,58.7,115,115,2020,MIV
11,VT,USA,MMU,NJ,USA,574.2,611.2,611.208210870757,2020,MMU
11,VT,USA,PCT,NJ,USA,211.3,489.2,489.171275679576,2020,PCT
11,VT,USA,ROC,NY,USA,141.4,161.7,161.726579389169,2020,ROC
11,VT,USA,SWF,NY,USA,153,36.4,36.3664583411796,2020,SWF
11,VT,USA,SYR,NY,USA,14.2,49.9,49.8855565309287,2020,SYR
11,VT,USA,TEB,NJ,USA,601.8,1109.8,1109.79132761423,2020,TEB
11,VT,USA,WSH,NY,USA,41.3,81,81,2020,WSH
11,WA,USA,ACY,NJ,USA,0.7,0.4,0.414213562373095,2020,ACY
11,WA,USA,ALB,NY,USA,69.3,1254.7,1254.69778288771,2020,ALB
11,WA,USA,ART,NY,USA,12.5,16.8,16.8317658582894,2020,ART
11,WA,USA,BDL,CT,USA,120,2728.6,2728.57244844036,2020,BDL
11,WA,USA,BGM,NY,USA,11.6,127.3,127.322145911071,2020,BGM
11,WA,USA,BUF,NY,USA,221.3,1456.4,1456.36398786888,2020,BUF
11,WA,USA,ELM,NY,USA,39.6,154.7,154.747069862351,2020,ELM
11,WA,USA,EWR,NJ,USA,524.9,20953.2,20953.2423379567,2020,EWR
11,WA,USA,HPN,NY,USA,32,311.3,311.263214763454,2020,HPN
11,WA,USA,HVN,CT,USA,17.4,29.6,29.5883846726665,2020,HVN
11,WA,USA,ISP,NY,USA,11.5,89.2,89.1980822367634,2020,ISP
11,WA,USA,ITH,NY,USA,42.3,191.3,191.322375084063,2020,ITH
11,WA,USA,JFK,NY,USA,3730.2,28430.4,28430.4081819418,2020,JFK
11,WA,USA,LGA,NY,USA,254.4,2700.8,2700.79386414467,2020,LGA
11,WA,USA,MSS,NY,USA,3.1,6,6,2020,MSS
11,WA,USA,OGS,NY,USA,4.7,4.8,4.82847668325146,2020,OGS
11,WA,USA,PBG,NY,USA,4.9,5,5.03681073679769,2020,PBG
11,WA,USA,ROC,NY,USA,47,1091,1090.99968748174,2020,ROC
11,WA,USA,SLK,NY,USA,2.6,5,5,2020,SLK
11,WA,USA,SWF,NY,USA,26.5,55,54.9768186366236,2020,SWF
11,WA,USA,SYR,NY,USA,17.5,1262.6,1262.58639615638,2020,SYR
11,WI,USA,ACY,NJ,USA,0,0,0,2020,ACY
11,WI,USA,ALB,NY,USA,160.6,1069.6,1069.62004531902,2020,ALB
11,WI,USA,ART,NY,USA,3.5,14.1,14.0663725458373,2020,ART
11,WI,USA,BDL,CT,USA,27.1,2261.9,2261.89207860742,2020,BDL
11,WI,USA,BGM,NY,USA,12.8,114.5,114.518165842713,2020,BGM
11,WI,USA,BUF,NY,USA,76.5,1147.3,1147.31608874677,2020,BUF
11,WI,USA,ELM,NY,USA,18.5,210.5,210.461863474653,2020,ELM
11,WI,USA,EWR,NJ,USA,425.5,8166,8165.96551782801,2020,EWR
11,WI,USA,HPN,NY,USA,17.8,569.5,569.482970157429,2020,HPN
11,WI,USA,HVN,CT,USA,8.7,47.1,47.1143108884973,2020,HVN
11,WI,USA,ISP,NY,USA,14.7,49.1,49.0911670038512,2020,ISP
11,WI,USA,ITH,NY,USA,13.7,177.3,177.313926518515,2020,ITH
11,WI,USA,JFK,NY,USA,19.7,690.1,690.149024400233,2020,JFK
11,WI,USA,LGA,NY,USA,532.1,19575.5,19575.4623315949,2020,LGA
11,WI,USA,OGS,NY,USA,7.1,14,14,2020,OGS
11,WI,USA,PBG,NY,USA,0.6,2.3,2.30192724889463,2020,PBG
11,WI,USA,ROC,NY,USA,24.3,1157.8,1157.83151460294,2020,ROC
11,WI,USA,SLK,NY,USA,2.8,4.7,4.65685424949238,2020,SLK
11,WI,USA,SWF,NY,USA,8.1,142.2,142.182611831267,2020,SWF
11,WI,USA,SYR,NY,USA,48.1,1044.6,1044.58352367824,2020,SYR
11,WV,USA,ALB,NY,USA,11,159.7,159.749091579721,2020,ALB
11,WV,USA,ART,NY,USA,2.1,2.2,2.16227766016838,2020,ART
11,WV,USA,BDL,CT,USA,29,298.7,298.733095944505,2020,BDL
11,WV,USA,BGM,NY,USA,2.1,1,1,2020,BGM
11,WV,USA,BUF,NY,USA,7.2,116.5,116.5216679521,2020,BUF
11,WV,USA,DXR,CT,USA,144.9,284,284,2020,DXR
11,WV,USA,EWR,NJ,USA,24.5,334.7,334.718514249698,2020,EWR
11,WV,USA,HCC,NY,USA,36.7,72,72,2020,HCC
11,WV,USA,HPN,NY,USA,173.5,102,101.983690508389,2020,HPN
11,WV,USA,HTO,NY,USA,43.9,86,86,2020,HTO
11,WV,USA,HVN,CT,USA,7.1,5.2,5.2449979983984,2020,HVN
11,WV,USA,ISP,NY,USA,5.5,13.7,13.6589720887824,2020,ISP
11,WV,USA,ITH,NY,USA,1,2.9,2.91486764116886,2020,ITH
11,WV,USA,JFK,NY,USA,816.4,415.5,415.483537302296,2020,JFK
11,WV,USA,JHW,NY,USA,17.7,9.8,9.77032961426901,2020,JHW
11,WV,USA,LDJ,NJ,USA,146.4,287,287,2020,LDJ
11,WV,USA,LGA,NY,USA,359.9,968.2,968.24321742254,2020,LGA
11,WV,USA,MGJ,NY,USA,36.7,72,72,2020,MGJ
11,WV,USA,OXC,CT,USA,33.2,65,65,2020,OXC
11,WV,USA,PBG,NY,USA,1,2,2,2020,PBG
11,WV,USA,ROC,NY,USA,372.9,317.1,317.097039329997,2020,ROC
11,WV,USA,SWF,NY,USA,4.4,4.6,4.64621617328617,2020,SWF
11,WV,USA,SYR,NY,USA,10.4,100.3,100.299701250407,2020,SYR
11,WV,USA,TEB,NJ,USA,68.8,613.2,613.209281896216,2020,TEB
11,WV,USA,TTN,NJ,USA,46.4,91,91,2020,TTN
11,WY,USA,ALB,NY,USA,8.6,49.8,49.8306570898377,2020,ALB
11,WY,USA,BDL,CT,USA,16.1,137.4,137.384978377888,2020,BDL
11,WY,USA,BUF,NY,USA,6.4,42.4,42.3650195597735,2020,BUF
11,WY,USA,ELM,NY,USA,4.2,13.2,13.2275732179603,2020,ELM
11,WY,USA,EWR,NJ,USA,65.1,437.1,437.07217175641,2020,EWR
11,WY,USA,HPN,NY,USA,1.5,6.2,6.23042679252569,2020,HPN
11,WY,USA,ISP,NY,USA,1.4,0.7,0.732050807568878,2020,ISP
11,WY,USA,ITH,NY,USA,3.5,3.9,3.89897948556636,2020,ITH
11,WY,USA,JFK,NY,USA,26,200.9,200.938802819182,2020,JFK
11,WY,USA,LGA,NY,USA,137.8,548.6,548.587812382686,2020,LGA
11,WY,USA,ROC,NY,USA,7.9,55.6,55.6460055395962,2020,ROC
11,WY,USA,SYR,NY,USA,3.8,36.2,36.2002774866571,2020,SYR
11,Xinjiang,CHN,BUF,NY,USA,1.5,3,3,2020,BUF
11,Xinjiang,CHN,EWR,NJ,USA,1,6,5.9520532897729,2020,EWR
11,Xinjiang,CHN,JFK,NY,USA,11.3,15,14.9947899703252,2020,JFK
11,Yunnan,CHN,EWR,NJ,USA,5.9,10.6,10.5851346623991,2020,EWR
11,Yunnan,CHN,HPN,NY,USA,0,0,0,2020,HPN
11,Yunnan,CHN,JFK,NY,USA,47.9,302.2,302.163240908253,2020,JFK
11,Yunnan,CHN,LGA,NY,USA,0.2,0.4,0.366218342292214,2020,LGA
11,Yunnan,CHN,ROC,NY,USA,0.7,1.4,1.44948974278318,2020,ROC
11,Yunnan,CHN,SYR,NY,USA,1.4,2.9,2.87298334620742,2020,SYR
11,ZAF,ZAF,ALB,NY,USA,16.2,33.2,33.2109149753416,2020,ALB
11,ZAF,ZAF,BDL,CT,USA,14.5,31.9,31.9272963231284,2020,BDL
11,ZAF,ZAF,BGM,NY,USA,0,0,0,2020,BGM
11,ZAF,ZAF,BUF,NY,USA,9.5,37.2,37.1856108374402,2020,BUF
11,ZAF,ZAF,ELM,NY,USA,3.1,6,6,2020,ELM
11,ZAF,ZAF,EWR,NJ,USA,78.2,416.1,416.123197386374,2020,EWR
11,ZAF,ZAF,FRG,NY,USA,347.4,681,681,2020,FRG
11,ZAF,ZAF,HPN,NY,USA,3.1,2.3,2.27106631018859,2020,HPN
11,ZAF,ZAF,HVN,CT,USA,1.5,3,3,2020,HVN
11,ZAF,ZAF,JFK,NY,USA,195.9,5865.5,5865.49208861241,2020,JFK
11,ZAF,ZAF,LGA,NY,USA,3.2,46.3,46.2621535881383,2020,LGA
11,ZAF,ZAF,ROC,NY,USA,4.5,33.5,33.4681495586844,2020,ROC
11,ZAF,ZAF,SYR,NY,USA,14.6,31.9,31.9334440634361,2020,SYR
11,Zhejiang,CHN,ACY,NJ,USA,0,0,0,2020,ACY
11,Zhejiang,CHN,ALB,NY,USA,1.2,0.6,0.584928182502705,2020,ALB
11,Zhejiang,CHN,BDL,CT,USA,1.5,1.5,1.50898362728157,2020,BDL
11,Zhejiang,CHN,BGM,NY,USA,0,0,0.00410935337349416,2020,BGM
11,Zhejiang,CHN,BUF,NY,USA,2.2,0.9,0.894595248508925,2020,BUF
11,Zhejiang,CHN,ELM,NY,USA,1.2,1.2,1.15322520570386,2020,ELM
11,Zhejiang,CHN,EWR,NJ,USA,11.3,114.1,114.053392971778,2020,EWR
11,Zhejiang,CHN,HPN,NY,USA,0,0,0.00936099851847527,2020,HPN
11,Zhejiang,CHN,HVN,CT,USA,0,0,0.0013704084695858,2020,HVN
11,Zhejiang,CHN,ITH,NY,USA,0.6,2.6,2.64184401473351,2020,ITH
11,Zhejiang,CHN,JFK,NY,USA,101.7,1539.8,1539.79408453361,2020,JFK
11,Zhejiang,CHN,LGA,NY,USA,1.9,1.8,1.81392676450263,2020,LGA
11,Zhejiang,CHN,ROC,NY,USA,3.5,1.7,1.70887411646531,2020,ROC
11,Zhejiang,CHN,SYR,NY,USA,7.5,1.5,1.53780814878367,2020,SYR
11,ZMB,ZMB,ALB,NY,USA,1.5,3,3,2020,ALB
11,ZMB,ZMB,BDL,CT,USA,0,1,1,2020,BDL
11,ZMB,ZMB,BUF,NY,USA,1.5,3,3,2020,BUF
11,ZMB,ZMB,EWR,NJ,USA,2.6,10.8,10.816657504675,2020,EWR
11,ZMB,ZMB,HPN,NY,USA,0.5,1,1,2020,HPN
11,ZMB,ZMB,JFK,NY,USA,25.1,206.6,206.609629009756,2020,JFK
11,ZMB,ZMB,LGA,NY,USA,1.4,2.9,2.87298334620742,2020,LGA
11,ZMB,ZMB,ROC,NY,USA,0.7,2.5,2.46410161513776,2020,ROC
11,ZMB,ZMB,SYR,NY,USA,2.1,3.2,3.24264068711929,2020,SYR
11,ZWE,ZWE,ALB,NY,USA,2.8,2.5,2.46410161513776,2020,ALB
11,ZWE,ZWE,BDL,CT,USA,0.5,1,1,2020,BDL
11,ZWE,ZWE,EWR,NJ,USA,1.7,10.9,10.9113842519643,2020,EWR
11,ZWE,ZWE,ITH,NY,USA,1,2,2,2020,ITH
11,ZWE,ZWE,JFK,NY,USA,129.7,305.1,305.12640554859,2020,JFK
11,ZWE,ZWE,LGA,NY,USA,1,2,2,2020,LGA
11,ZWE,ZWE,SYR,NY,USA,1.5,3,3,2020,SYR
12,AFG,AFG,ALB,NY,USA,0,1,1,2020,ALB
12,AFG,AFG,BUF,NY,USA,3.6,4,4.01329793496458,2020,BUF
12,AFG,AFG,EWR,NJ,USA,9.8,13.7,13.6961070722515,2020,EWR
12,AFG,AFG,JFK,NY,USA,54.4,183.2,183.187879140642,2020,JFK
12,AFG,AFG,ROC,NY,USA,3.8,7.2,7.17330202556311,2020,ROC
12,AFG,AFG,SYR,NY,USA,2.6,5,5,2020,SYR
12,AGO,AGO,BUF,NY,USA,1.4,1.8,1.82842712474619,2020,BUF
12,AGO,AGO,EWR,NJ,USA,16.5,62.4,62.4381152520267,2020,EWR
12,AGO,AGO,JFK,NY,USA,70.6,193.1,193.081837439195,2020,JFK
12,AK,USA,ACY,NJ,USA,0.6,0.3,0.259921049894873,2020,ACY
12,AK,USA,ALB,NY,USA,18.2,74.3,74.3021294180319,2020,ALB
12,AK,USA,BDL,CT,USA,13.5,178.7,178.671003980291,2020,BDL
12,AK,USA,BGM,NY,USA,3.5,1.4,1.44948974278318,2020,BGM
12,AK,USA,BUF,NY,USA,11.2,107.3,107.286789210208,2020,BUF
12,AK,USA,ELM,NY,USA,10,16.9,16.8631598770806,2020,ELM
12,AK,USA,EWR,NJ,USA,153.1,920,920.010483929414,2020,EWR
12,AK,USA,HPN,NY,USA,3.1,8,7.96280949311433,2020,HPN
12,AK,USA,ISP,NY,USA,0,0,0,2020,ISP
12,AK,USA,ITH,NY,USA,2.3,5.1,5.0822019955734,2020,ITH
12,AK,USA,JFK,NY,USA,75.7,709.1,709.086348024939,2020,JFK
12,AK,USA,LGA,NY,USA,65.7,347.8,347.814788304208,2020,LGA
12,AK,USA,OGS,NY,USA,1.4,1.8,1.82842712474619,2020,OGS
12,AK,USA,PBG,NY,USA,1.5,3,3,2020,PBG
12,AK,USA,ROC,NY,USA,20.8,90.2,90.1849877824211,2020,ROC
12,AK,USA,SWF,NY,USA,0,2,2,2020,SWF
12,AK,USA,SYR,NY,USA,18.8,141.5,141.488826455382,2020,SYR
12,AL,USA,ACY,NJ,USA,1.2,3.2,3.21716332650875,2020,ACY
12,AL,USA,ALB,NY,USA,49.1,634.4,634.368641219632,2020,ALB
12,AL,USA,ART,NY,USA,4.9,13,13.0169861850658,2020,ART
12,AL,USA,BDL,CT,USA,100,1631.6,1631.62302601462,2020,BDL
12,AL,USA,BGM,NY,USA,10.5,28.4,28.4030138672224,2020,BGM
12,AL,USA,BUF,NY,USA,34.5,724.5,724.452001929551,2020,BUF
12,AL,USA,ELM,NY,USA,12.7,50.2,50.2094424316733,2020,ELM
12,AL,USA,EWR,NJ,USA,215.5,2801.4,2801.36165886031,2020,EWR
12,AL,USA,HPN,NY,USA,79,403.6,403.553679945078,2020,HPN
12,AL,USA,HVN,CT,USA,4.6,14.5,14.5223403138159,2020,HVN
12,AL,USA,ISP,NY,USA,21.9,196.2,196.206445266042,2020,ISP
12,AL,USA,ITH,NY,USA,6.9,32.5,32.4847335206018,2020,ITH
12,AL,USA,JFK,NY,USA,129.6,1185.8,1185.80018837324,2020,JFK
12,AL,USA,LGA,NY,USA,766.4,5692.6,5692.64563325304,2020,LGA
12,AL,USA,MSS,NY,USA,0.5,1,1,2020,MSS
12,AL,USA,OGS,NY,USA,0.7,2.5,2.46410161513776,2020,OGS
12,AL,USA,PBG,NY,USA,2,4,4,2020,PBG
12,AL,USA,ROC,NY,USA,42.8,373.1,373.107447656664,2020,ROC
12,AL,USA,SWF,NY,USA,16.6,51.7,51.6582977319748,2020,SWF
12,AL,USA,SYR,NY,USA,124.5,601.5,601.462883912726,2020,SYR
12,ALB,ALB,BDL,CT,USA,2.1,1,1,2020,BDL
12,ALB,ALB,BUF,NY,USA,3.5,3.9,3.89897948556636,2020,BUF
12,ALB,ALB,EWR,NJ,USA,44.5,336.8,336.81480932807,2020,EWR
12,ALB,ALB,JFK,NY,USA,227.2,2253.2,2253.18690987037,2020,JFK
12,ALB,ALB,LGA,NY,USA,0.5,1,1,2020,LGA
12,ALB,ALB,ROC,NY,USA,3.5,2.7,2.74165738677394,2020,ROC
12,ALB,ALB,SYR,NY,USA,0,2,2,2020,SYR
12,Anhui,CHN,ALB,NY,USA,0.8,2.5,2.52305305978904,2020,ALB
12,Anhui,CHN,BDL,CT,USA,1.4,1.6,1.60765375632852,2020,BDL
12,Anhui,CHN,BUF,NY,USA,3.1,1.3,1.27718346240962,2020,BUF
12,Anhui,CHN,ELM,NY,USA,34.9,57.2,57.2039243128608,2020,ELM
12,Anhui,CHN,EWR,NJ,USA,7.7,23.1,23.1039483626121,2020,EWR
12,Anhui,CHN,HPN,NY,USA,0,0,0,2020,HPN
12,Anhui,CHN,ITH,NY,USA,1,0.7,0.683938048752859,2020,ITH
12,Anhui,CHN,JFK,NY,USA,25.4,257,257.005256228996,2020,JFK
12,Anhui,CHN,LGA,NY,USA,2.3,0.8,0.750931747164589,2020,LGA
12,Anhui,CHN,ROC,NY,USA,3.8,2.1,2.0959981919662,2020,ROC
12,Anhui,CHN,SYR,NY,USA,2.8,2.5,2.54292956527208,2020,SYR
12,AR,USA,ACY,NJ,USA,1.2,0.4,0.442249570307409,2020,ACY
